topic_serial,text
2,为了省点钱自己贴钢化膜贴了半个小时 手机咔咔一直给我人脸识别解锁 最后我像个神经病带着墨镜在那贴了老半天脑子进水了
2,916_你这人脸识别确定不是来搞笑的影视剪辑 
2,社区“通知”因为疫情要安装人脸识别系统门禁，要求居民去登记身份信息。一边想说算了随大溜吧反正大数据时代早就没隐私了，一边又过不去心里那道坎，你们的权限到底在哪儿？凭什么不提前征求居民意见什么文件都不出示就“通知”，还有更多个人隐私问题……
2,现在已经胖到人脸识别都识不出我了，忧伤
2,物业：只有业主可以录人脸识别。韩四：业主老婆算业主吗？我：？？？ 2宁波
2,#承认体检的身高体重有多难#高一160.5 高二161.5。高三159.5😅😅直接当着体检医生的面测了十几次怎么都是159.5。人是哭着被同学拖出来的然后下午带了个口罩插进别的班测 就变成160.5了 人是飞着跳出来的合着这称还人脸识别？(不过那个医生已经眼熟我了就很尴尬)
2,吃胖了 电脑都没办法人脸识别了
2,今天在银行的人脸识别意外的好看 还送了我三个保温杯冬天都是靠甜食和饮料撑住
2,为什么黄中要搞人脸识别这会穿着校服都混不进去了有搞人脸识别机子的钱还不如把那修了将近十年的图书馆盖好嘞本来还想称放假混进去呢
2,胖到人脸识别不了🙉 2温州·永嘉县
2,荣耀Magic3 Pro应该是21年，少有的全能旗舰手机，IP68防水防尘、长焦镜头、3D人脸识别这些都有，听说现在售价也优惠了不少，目前来说依然值得推荐！
2,和平精英 吃鸡苹果区要人脸识别 可以用安卓机子手机上的微信在健康守护系统那个软件进行人脸识别可以吗 我害怕我的是安卓 买了一个m1芯片的平板 准备转苹果区 我又害怕我没有苹果手机扫不了人脸
2,王者荣耀是什么垃圾游戏？成天说我是未成年人不让我登号星，人脸识别识别三四次？莫名其妙说我跟开挂玩家组队扣我排位星数？谁是开挂玩家？说扣就扣？你是不是不愿意老玩家留存？人工客服跟m人工智障一样？就tm会说两句话？有什么大病？@腾讯客服
2,黄石凯迪仕智能锁k9f 星空灰 人脸识别 2黄石 
2,钉钉你去死吧 妈的 还给我人脸识别打卡 快滚蛋
2,我恨石油大学家属区的那个人脸识别，化妆了认不出来，染头发也认不出来😡😡😡😡 2南充·西南石油大学南充校区
2,午后进入横盘状态，数字货币板块整体上大涨9%，数字经济热点明显扩散到数据安全、数字孪生、鸿蒙、人脸识别、云计算等领域，数字经济属于新基建板块。
2,成人高考人脸识别已陆续实施，教育改革不是嘴上说说而已，学历提升只会越来越规范。#成考改革# #成考# #学历提升# #教育改革# #安徽师范大学#
2,苹果是傻的么，剪个头发人脸识别识别不出了......
2,咱就是说群晖这个人脸识别有点戳到我笑点
2,#成都新闻#【防疫不放松 #成都地铁全力保障市民安全出行#】近日，扫码并且凭绿码通行，测温，这样无接触式的人脸识别系统通过闸口，已经成为了成都市民选择地铁出行的日常。随着春节脚步的临近，成都地铁提前准备，确定出了专项保障方案，确保乘客在春运期间的出行安全。 
2,长征之路终终终终与结束了，我一年考一科也是绝了！教练老说:早考完早完事!今天又是人脸识别出bug的一天!本还没下来就先领了个罚单也是很搞笑了！好久好久之前填问卷免费领的粽子酥居然发货了!很惊喜很好吃尤其抹茶的!今天还是个好日子的哈哈哈哈哈!
2,人脸识别测试
2,福州租房马尾新大陆壹号小区大卧室，内置 厨房+阳台+独卫，热水器+洗衣机+冰箱+抽油烟机齐全。1200/月，门口就是公交车站交通便利，比邻新大陆科技园，临近飞毛腿。小区绿化率超级高，人脸识别系统保障人身安全。可联系微信 15985768134
2,#小V碎碎念# #发腮对颜值影响有多大#就算发腮了你也还是你呀还是那个#VOC人脸识别智能门锁# 一眼就能识别的你还是那个漂亮好看的你
2,我现在才知道！！所有的人脸识别虽然只选中脸的那部分，但其实上半身也有照！！！
2,今个帮我爷下载了个国家反诈中心，验证的时候需要人脸识别，然后就一直无法验证通过，仿佛看到N多年以后的我🙉🙉🙉🙉 2漯河
2,我他妈换个发型人脸识别就不认得我了
2,人脸识别很给力，打哈欠会及时的提醒请勿疲劳驾驶。贴心。有一次想近距离挪个车，刚刚发动车，孩子探过来跟我玩，小零立马提示，请勿分神驾驶，逗得我俩哈哈大笑。当然了，安全第一，我们立马停车，给孩子安顿好，再启动车辆。
2,朱志鑫 晚上好呀！——（万年不变的开头）今天妈咪换了一个 防偷窥手机膜！第一次用 感觉挺“厉害”的样子（没见过世面）但是！这玩意让我的指纹解锁不灵了但还好的是妈咪一般用人脸识别晚安啦～
2,得领导关照，平稳落地（那边又开始人脸识别打卡了），今日开始休假。有点后悔，其实我还可以上班的，不想在家面对尴尬的氛围。但我多去一天，领导就多担一天的风险，不如休假来得痛快。昨天下午总有种想哭的冲动，反正心情特别沉重。可是没办法啊，这就是人生。
2,公司楼下的人脸识别门禁 就是说两个月了，每次都是刷到别人的脸
2,办银行卡人脸识别八次未通过可真是一个悲伤的故事 2济南
2,王者荣耀 我想问一下 下面这种情况是怎么回事，健康系统要求人脸识别 点进去之后刚输了姓名和身份证号，点击验证就显示次数已用完好几天了555555
2,近视眼最恨脱掉眼镜人脸识别
2,带着口罩人脸识别毫无用处
2,我真的要说一万句13pm超级难用 每天早上睁开眼硬了但没完全醒的时候 人脸识别就识别不出来 巨难用巨难用 已经是等着出新手机了
2,小区门口的人脸识别有多鸡肋呢 我戴上眼镜它就不认识我 现在我化个妆也不认识我了
2,人脸识别六七次都没成功是因为我烫头了吗
2,#人脸识别#麻痹 不知道有什么用！还不是要狗着请门卫大爷帮我开门儿
2,再统一回复一次：联想yoga13最轻那款900+g的，支持人脸识别（从未识别成功过），不用插电就可以使用（时间不超过一小时）。颜值是很高哈哈哈而且很轻很轻很轻很轻
2,今天回来正在人脸识别刚通过两个自动门忽然听到后面咻咻咻我回头后面有个真的勇士是开大摩托重型机车吃风回来的 冬天真的合适吗不冷吗
2,回复@龙多四靠:宽心！大力发展医美产业后，上述问题则迎刃而解，甚至连人脸识别这个技术都会被淘汰 
2,时空中的绘旅人姐妹们，想回坑，刚刚收了个号子，想问问，现在弹人脸识别的几率大嘛
2,张潮疡注射死刑犯的喽罗打手又一次次妄图捅钥匙入室了，没法捅，3D人脸识别锁把漏洞补丁了！打豺狼要智取！斗勇更斗智！
2,捏妈的iPhone什么时候处指纹解锁啊整天等着人脸识别然后不通过再换密码真的很浪费时间
2,规定是一个人一年可以修改一次，我从来都没有修改过实名认证，到现在都没有修改的按钮，客服也都是机器人回复无用的话，现在绑定的不是本人身份证，我想修改人脸识别绑定的身份证，望解决@腾讯客服 腾讯人工客服 腾讯人工客服@腾讯客服
2,这个人脸识别是想多看几眼吗…？
2,没记错的话，流浪地球里有这么个情节，男主（忘叫啥了）沉睡多年后醒来，世界已经是各种人工智能和机器人了，但是被人全部植入木马，只为杀男主，男主吃饭，被上菜机器人人脸识别到，一盆菜就往脸上扣；被识别到做出租车，自动驾驶主动发生交通事故；被识别到坐电梯，电梯故障失重。互联网安全很重要。
2,好懵的乖崽啊，人脸识别那里笑死我
2,鼻子真的改善很大 现在坐高铁人脸识别完全通不过，而且我还是素颜，化妆坐飞机 工作人员要我背身份证号….要去重新拍一个了
2,这SB的人脸识别，我打卡把别人的打掉了，不知道那个人下班了没😅自己的脸死活识别不出来，害得我错过了一辆公交
2,新买了一个透明眼镜，迫不及待想试试，结果进门的时候人脸识别就刷不出来，机子还会喊陌生人。。看来我只能戴着黑框眼镜打工了
2,1月19日，鄱阳客运总站安装启用了健康码核验人脸识别测温一体机。这套系统整合了人、证、码三合一核验系统，实现了身份证信息和健康码的联动。
2,『人脸识别、消毒机器人……“黑科技”如何护航春运？』O网页链接
2,是哪个小饺子人脸识别急眼了hh
2,美到让人脸识别都迷茫了哈哈哈哈哈哈哈哈
2,发布了头条文章：《个人信息保护 | 人脸识别场景下的监管要求与合规要点分析》 O个人信息保护 | 人脸识别场景下的监管要求与合规要点分析
2,我觉得我是人类版的人脸识别了
2,人脸识别机也想多看看美人
2,哈哈哈，因为画了个表演妆，公司的人脸识别挂机了，哈哈哈哈
2,#王者荣耀人脸识别#要解防沉迷的可以加🐧418580474（1.5.人脸都可以 是真的行！中国人不骗中国人
2,妈呀人脸识别就是相机前置镜头里所有能拍到的画面。
2,【#超九成人认为12306比抢票软件安全#】购票你会选择在12306官方渠道还是第三方抢票软件？360大安全情报局调查显示，8成人曾经利用抢票软件买到过票，但超9成人依然认为官方购票渠道更安全。同时，约6成人表示抢票软件需要人脸识别，因此担心有信息泄露的风险
2,春运检票进站人挨人，为什么要脱下口罩人脸识别进站
2,荣耀神秘黑市 姐妹们我想问一下 付完钱了然后买家不愿意关账号安全里的人脸识别 让我换完绑自己改 这个安全吗
2,奚缘拍个奚崽学校同款人脸识别
2,小区的门禁是个人工智障。我没有录入人脸识别，但是每次都能给我识别出不同的人然后把门打开。虽然是个智障但是我喜欢。
2,我的人脸识别识十次八次别不出我自己
2,搞个人脸识别存款显得你们高级？搞不懂对公存款为什么还要人脸识别？把你们的app 搞搞好@中国工商银行 真的是浪费时间在人脸识别上
